Sales,Profit,City_Fresno,City_Buffalo,Quantity,Sub-Category_Furnishings,Sales_lag_1,Sales_lag_9,Sales_lag_12,Sales_lag_7
801.568,50.098,0.0,0.0,2.0,0.0,981.372,123.136,854.94,351.216
611.058,-34.9176,0.0,0.0,3.0,0.0,120.712,8.544,392.94,1025.88
184.752,-20.7846,0.0,0.0,3.0,0.0,1227.9984,1268.82,136.92,40.784
215.976,-2.6997,0.0,0.0,3.0,0.0,84.272,241.92,1024.716,786.744
117.882,1.3098,0.0,0.0,1.0,0.0,621.76,12.56,60.84,796.425
145.568,0.0,0.0,0.0,2.0,0.0,585.552,164.22,631.782,493.43
95.984,-4.1136,0.0,0.0,4.0,0.0,354.9,7.04,414.0,1454.9
831.936,-114.3912,0.0,0.0,8.0,0.0,128.058,127.764,211.372,89.99
279.456,20.9592,0.0,0.0,6.0,0.0,700.056,127.869,17.46,872.32
579.528,83.7096,0.0,0.0,4.0,0.0,97.44,73.915,14.56,801.568
1603.136,100.196,0.0,0.0,4.0,0.0,14.82,756.8,650.352,113.888
241.568,18.1176,0.0,0.0,2.0,0.0,29.46,94.428,12.54,186.304
544.008,40.8006,0.0,0.0,3.0,0.0,25.984,10.02,6.16,46.152
483.136,54.3528,0.0,0.0,4.0,0.0,1115.17,12.544,692.94,47.04
72.784,0.0,0.0,0.0,1.0,0.0,51.75,269.97,103.056,419.136
892.224,89.2224,0.0,0.0,3.0,0.0,196.784,89.0664,600.558,899.43
108.608,9.5032,0.0,0.0,4.0,0.0,72.784,9.24,47.12,9.24
48.712,5.4801,0.0,0.0,1.0,0.0,436.704,20.32,332.94,457.568
232.88,60.5488,0.0,0.0,4.0,0.0,842.376,220.98,934.956,411.8
383.8,38.38,0.0,0.0,5.0,0.0,194.352,159.92,71.12,354.9
701.372,-50.098,0.0,0.0,2.0,0.0,872.32,99.372,14.82,383.438
81.424,-9.1602,0.0,0.0,2.0,0.0,238.56,650.352,104.784,863.128
232.88,17.466,0.0,0.0,5.0,0.0,310.88,872.32,12.18,349.965
368.97,81.1734,0.0,0.0,3.0,0.0,67.0,290.98,101.94,40.2
172.764,32.6332,0.0,0.0,2.0,0.0,276.69,155.25,31.168,457.485
603.92,75.49,0.0,0.0,5.0,0.0,521.96,20.04,573.728,56.52
427.644,80.7772,0.0,0.0,14.0,0.0,290.98,19.96,387.136,1043.92
638.288,-31.9144,0.0,0.0,7.0,0.0,556.665,71.12,7.04,658.746
62.958,-2.6982,0.0,0.0,3.0,0.0,10.56,866.4,435.168,557.728
220.96,24.858,0.0,0.0,1.0,0.0,39.96,209.979,286.85,285.48
539.658,-7.7094,0.0,0.0,3.0,0.0,37.74,376.866,266.352,161.568
767.214,161.9674,0.0,0.0,14.0,0.0,32.952,292.272,53.316,300.416
435.168,-59.8356,0.0,0.0,4.0,0.0,626.1,153.568,181.797,14.272
63.686,-15.4666,0.0,0.0,1.0,0.0,32.776,603.92,29.328,47.12
233.058,-53.2704,0.0,0.0,3.0,0.0,718.116,327.7328,139.92,127.386
187.056,11.691,0.0,0.0,9.0,0.0,12.56,1325.76,31.56,41.568
170.352,-17.0352,0.0,0.0,3.0,0.0,155.82,408.422,621.76,159.84
104.784,-14.4078,0.0,0.0,1.0,0.0,38.29,492.835,67.0,470.155
283.92,70.98,0.0,0.0,4.0,0.0,79.92,364.41,25.08,97.424
883.84,99.432,0.0,0.0,4.0,0.0,683.332,29.22,11.82,523.92
155.372,-13.3176,0.0,0.0,2.0,0.0,127.95,98.392,701.372,18.96
344.372,-93.4724,0.0,0.0,4.0,0.0,22.14,1323.9,185.58,225.568
81.424,-9.1602,0.0,0.0,2.0,0.0,396.92,403.92,363.92,458.43
108.608,9.5032,0.0,0.0,4.0,0.0,72.784,9.24,47.12,9.24
542.646,102.4998,0.0,0.0,3.0,0.0,29.98,248.43,366.009,85.246
95.984,-4.1136,0.0,0.0,4.0,0.0,354.9,7.04,414.0,1454.9
600.558,-8.5794,0.0,0.0,3.0,0.0,218.352,64.784,190.848,23.99
191.968,16.7972,0.0,0.0,7.0,0.0,8.352,665.88,24.3,26.8
603.92,-67.941,0.0,0.0,5.0,0.0,6.368,60.312,124.41,392.94
241.568,18.1176,0.0,0.0,2.0,0.0,69.3,854.352,24.75,504.9
33.94,9.1638,0.0,0.0,1.0,0.0,251.006,556.665,517.405,199.98
51.96,12.99,0.0,0.0,2.0,0.0,230.28,744.1,187.76,59.92
109.764,8.5372,0.0,0.0,2.0,0.0,301.96,33.11,291.1,15.488
981.372,-140.196,0.0,0.0,2.0,0.0,16.74,512.358,119.833,698.352
230.28,23.028,0.0,0.0,3.0,0.0,1487.04,76.14,308.499,401.59
747.558,-96.1146,0.0,0.0,3.0,0.0,68.64,155.372,368.97,63.2
301.96,90.588,0.0,0.0,2.0,0.0,31.168,17.088,280.792,858.24
379.372,-119.2312,0.0,0.0,2.0,0.0,12.544,419.68,4.044,82.64
909.72,-51.984,0.0,0.0,6.0,0.0,674.058,6.096,151.72,52.96
161.568,10.098,0.0,0.0,2.0,0.0,198.744,310.443,396.92,872.94
142.36,38.4372,0.0,0.0,2.0,0.0,546.66,273.568,54.92,15.24
797.944,-56.996,0.0,0.0,4.0,0.0,23.968,56.52,149.9,39.88
301.96,90.588,0.0,0.0,2.0,0.0,31.168,17.088,280.792,858.24
801.568,50.098,0.0,0.0,2.0,0.0,60.72,191.82,273.666,113.888
105.686,-28.6862,0.0,0.0,1.0,0.0,14.73,21.968,123.96,509.9575
387.136,4.8392,0.0,0.0,4.0,0.0,56.686,727.45,90.882,82.26
61.584,-6.9282,0.0,0.0,1.0,0.0,192.22,24.9,8.736,63.2
217.584,-29.9178,0.0,0.0,2.0,0.0,492.835,165.048,290.98,47.952
341.488,-73.176,0.0,0.0,8.0,0.0,181.96,282.888,382.116,4.928
470.155,-13.433,0.0,0.0,7.0,0.0,217.584,756.8,427.644,77.6
33.94,9.1638,0.0,0.0,1.0,0.0,251.006,556.665,517.405,199.98
1403.92,70.196,0.0,0.0,5.0,0.0,368.97,427.644,39.92,165.048
127.302,-9.093,0.0,0.0,7.0,0.0,205.666,218.376,122.352,314.352
29.98,8.0946,0.0,0.0,1.0,0.0,268.704,751.92,16.74,111.15
145.764,3.2392,0.0,0.0,2.0,0.0,154.764,171.288,157.74,72.9
2803.92,0.0,0.0,0.0,5.0,0.0,64.96,24.14,66.36,1.988
842.376,105.297,0.0,0.0,3.0,0.0,8.544,141.96,607.52,1586.69
933.536,105.0228,0.0,0.0,4.0,0.0,383.8,388.704,82.64,95.984
1141.938,139.5702,0.0,0.0,9.0,0.0,99.95,22.77,974.988,97.184
317.058,-86.0586,0.0,0.0,3.0,0.0,20.24,722.352,21.968,163.136
290.98,75.6548,0.0,0.0,1.0,0.0,16.156,661.176,56.686,242.136
227.96,36.4736,0.0,0.0,2.0,0.0,318.08,239.98,866.4,132.224
149.9,40.473,0.0,0.0,5.0,0.0,273.568,31.68,1604.9,89.34
318.43,-77.333,0.0,0.0,5.0,0.0,7.068,408.006,19.92,301.96
388.43,-88.784,0.0,0.0,5.0,0.0,24.96,22.608,79.384,641.96
638.288,-31.9144,0.0,0.0,7.0,0.0,556.665,71.12,7.04,658.746
341.488,-73.176,0.0,0.0,8.0,0.0,181.96,282.888,382.116,4.928
302.67,72.6408,0.0,0.0,3.0,0.0,115.96,20.096,225.296,298.116
362.136,-54.3204,0.0,0.0,3.0,0.0,389.97,35.49,102.582,392.94
70.686,-24.2352,0.0,0.0,1.0,0.0,164.646,36.4,77.952,384.174
1352.032,84.502,0.0,0.0,4.0,0.0,196.784,770.352,76.92,557.585
487.96,146.388,0.0,0.0,2.0,0.0,17.92,301.96,698.352,155.25
241.424,-36.2136,0.0,0.0,2.0,0.0,341.96,272.97,30.56,274.2
366.744,-110.0232,0.0,0.0,4.0,0.0,370.62,23.56,205.176,1325.76
650.352,-97.5528,0.0,0.0,3.0,0.0,876.3,842.94,492.835,11.376
977.292,173.7408,0.0,0.0,6.0,0.0,127.785,42.6,77.6,50.97
318.43,-77.333,0.0,0.0,5.0,0.0,723.92,218.352,113.372,184.752
120.712,-18.1068,0.0,0.0,1.0,0.0,35.168,424.116,730.2,292.1
318.43,-77.333,0.0,0.0,5.0,0.0,723.92,218.352,113.372,184.752
259.136,-25.9136,0.0,0.0,4.0,0.0,31.984,63.882,172.186,854.94
1141.938,139.5702,0.0,0.0,9.0,0.0,99.95,22.77,974.988,97.184
563.94,112.788,0.0,0.0,3.0,0.0,39.88,35.34,410.352,273.568
85.246,-6.089,0.0,0.0,2.0,0.0,353.568,1115.17,337.176,266.352
149.9,40.473,0.0,0.0,5.0,0.0,273.568,31.68,1604.9,89.34
569.568,7.1196,0.0,0.0,2.0,0.0,148.02,2.784,568.728,64.96
2003.92,125.245,0.0,0.0,5.0,0.0,681.408,12.132,38.97,151.96
85.246,-1.2178,0.0,0.0,2.0,0.0,111.15,242.176,331.023,172.5
281.372,-12.0588,0.0,0.0,2.0,0.0,59.92,1215.92,33.11,308.499
318.43,-77.333,0.0,0.0,5.0,0.0,723.92,218.352,113.372,184.752
512.358,-14.6388,0.0,0.0,3.0,0.0,124.11,19.52,85.98,172.186
113.888,9.9652,0.0,0.0,2.0,0.0,14.82,15.136,1059.12,1336.44
128.058,-23.7822,0.0,0.0,3.0,0.0,47.992,32.448,933.262,300.904
801.568,50.098,0.0,0.0,2.0,0.0,60.72,191.82,273.666,113.888
184.752,-20.7846,0.0,0.0,3.0,0.0,68.432,25.632,60.72,701.372
113.888,9.9652,0.0,0.0,2.0,0.0,113.568,47.12,274.2,899.136
319.41,7.098,0.0,0.0,5.0,0.0,266.352,47.04,902.712,1293.488
539.658,-7.7094,0.0,0.0,3.0,0.0,37.74,376.866,266.352,161.568
301.96,90.588,0.0,0.0,2.0,0.0,31.168,17.088,280.792,858.24
1603.136,100.196,0.0,0.0,4.0,0.0,14.82,756.8,650.352,113.888
141.96,35.49,0.0,0.0,2.0,0.0,182.55,18.96,124.36,1141.938
327.564,21.8376,0.0,0.0,4.0,0.0,205.164,291.1,842.352,253.176
1121.568,0.0,0.0,0.0,2.0,0.0,933.536,354.9,658.746,24.7
109.764,8.5372,0.0,0.0,2.0,0.0,301.96,33.11,291.1,15.488
40.784,4.5882,0.0,0.0,1.0,0.0,284.364,301.47,46.152,598.458
887.271,-63.3765,0.0,0.0,3.0,0.0,31.968,913.43,310.744,37.68
172.764,13.4372,0.0,0.0,2.0,0.0,966.7,31.984,29.12,200.795
701.372,-50.098,0.0,0.0,2.0,0.0,872.32,99.372,14.82,383.438
188.552,-2.6936,0.0,0.0,7.0,0.0,182.22,13.592,1159.056,16.72
561.584,70.198,0.0,0.0,2.0,0.0,51.96,401.59,317.058,281.372
419.136,-68.1096,0.0,0.0,4.0,0.0,69.375,887.271,27.92,84.98
500.24,145.0696,0.0,0.0,13.0,0.0,289.24,53.88,489.23,121.376
318.43,-77.333,0.0,0.0,5.0,0.0,723.92,218.352,113.372,184.752
698.352,52.3764,0.0,0.0,3.0,0.0,77.728,280.792,108.925,452.94
470.302,-87.3418,0.0,0.0,7.0,0.0,858.24,108.925,30.336,514.165
408.006,72.5344,0.0,0.0,2.0,0.0,165.28,25.4,1266.86,25.4
1819.86,163.7874,0.0,0.0,14.0,0.0,8.624,8.544,186.304,1403.92
117.882,1.3098,0.0,0.0,1.0,0.0,621.76,12.56,60.84,796.425
213.115,-15.2225,0.0,0.0,5.0,0.0,1267.53,191.96,6.16,128.058
239.96,-10.284,0.0,0.0,10.0,0.0,54.768,701.96,242.352,13.592
241.568,18.1176,0.0,0.0,2.0,0.0,29.46,94.428,12.54,186.304
191.646,31.941,0.0,0.0,3.0,0.0,126.3,17.92,50.32,276.69
172.186,-46.7362,0.0,0.0,2.0,0.0,478.48,853.93,193.0656,4.272
975.92,121.99,0.0,0.0,5.0,0.0,172.764,41.88,174.0585,42.368
177.568,8.8784,0.0,0.0,2.0,0.0,32.36,21.184,161.568,66.112
899.43,-12.849,0.0,0.0,5.0,0.0,458.43,47.992,1458.65,286.85
191.96,51.8292,0.0,0.0,2.0,0.0,595.38,211.372,241.568,1196.86
230.28,23.028,0.0,0.0,3.0,0.0,51.75,60.288,1279.165,215.65
801.568,50.098,0.0,0.0,2.0,0.0,981.372,123.136,854.94,351.216
542.646,102.4998,0.0,0.0,3.0,0.0,29.98,248.43,366.009,85.246
271.764,48.3136,0.0,0.0,2.0,0.0,181.95,934.956,13.36,141.96
172.764,13.4372,0.0,0.0,2.0,0.0,966.7,31.984,29.12,200.795
611.058,-34.9176,0.0,0.0,3.0,0.0,120.712,8.544,392.94,1025.88
887.271,-63.3765,0.0,0.0,3.0,0.0,58.248,472.518,94.68,14.76
121.78,30.445,0.0,0.0,2.0,0.0,273.666,466.768,601.47,83.136
327.996,54.666,0.0,0.0,6.0,0.0,299.975,99.372,14.98,167.888
542.646,102.4998,0.0,0.0,3.0,0.0,29.98,248.43,366.009,85.246
230.352,20.1558,0.0,0.0,3.0,0.0,300.416,572.16,51.968,64.784
657.93,-93.99,0.0,0.0,5.0,0.0,801.568,698.352,124.11,31.984
80.991,8.0991,0.0,0.0,1.0,0.0,272.646,22.512,529.9,318.43
170.352,-17.0352,0.0,0.0,3.0,0.0,441.96,44.67,89.0664,22.23
172.764,13.4372,0.0,0.0,2.0,0.0,966.7,31.984,29.12,200.795
61.584,-6.9282,0.0,0.0,1.0,0.0,192.22,24.9,8.736,63.2
436.704,-38.2116,0.0,0.0,6.0,0.0,12.32,25.472,482.664,620.6145
899.43,-12.849,0.0,0.0,5.0,0.0,458.43,47.992,1458.65,286.85
563.24,56.324,0.0,0.0,5.0,0.0,63.2,68.432,98.392,532.704
161.568,10.098,0.0,0.0,2.0,0.0,198.744,310.443,396.92,872.94
683.144,0.0,0.0,0.0,4.0,0.0,20.04,89.34,1421.664,945.036
258.75,77.625,0.0,0.0,3.0,0.0,68.46,304.45,41.96,113.372
1819.86,163.7874,0.0,0.0,14.0,0.0,8.624,8.544,186.304,1403.92
546.66,136.665,0.0,0.0,9.0,0.0,302.94,166.5,52.416,29.22
899.43,-12.849,0.0,0.0,5.0,0.0,455.97,963.136,3.984,107.53
327.996,54.666,0.0,0.0,6.0,0.0,299.975,99.372,14.98,167.888
359.772,-5.1396,0.0,0.0,2.0,0.0,29.32,700.056,66.112,310.88
915.136,102.9528,0.0,0.0,4.0,0.0,141.96,4.712,787.53,435.26
1603.136,100.196,0.0,0.0,4.0,0.0,14.82,756.8,650.352,113.888
858.24,143.04,0.0,0.0,4.0,0.0,8.856,1497.666,31.984,23.976
304.45,76.1125,0.0,0.0,5.0,0.0,21.0,271.764,72.704,842.376
33.94,9.1638,0.0,0.0,1.0,0.0,251.006,556.665,517.405,199.98
123.136,13.8528,0.0,0.0,4.0,0.0,512.358,478.48,1228.465,69.008
383.8,38.38,0.0,0.0,5.0,0.0,194.352,159.92,71.12,354.9
283.92,70.98,0.0,0.0,4.0,0.0,79.92,364.41,25.08,97.424
664.146,88.5528,0.0,0.0,6.0,0.0,310.443,39.98,83.92,526.45
383.607,-5.4801,0.0,0.0,9.0,0.0,7.76,170.352,4.928,13.96
194.848,12.178,0.0,0.0,4.0,0.0,41.85,477.666,563.24,68.64
528.43,-143.431,0.0,0.0,5.0,0.0,1352.032,386.68,30.336,127.88
563.43,-56.343,0.0,0.0,5.0,0.0,836.592,62.958,241.5,318.08
245.98,27.0578,0.0,0.0,2.0,0.0,1298.55,31.776,143.432,129.92
140.81,39.4268,0.0,0.0,1.0,0.0,854.352,579.136,662.88,51.75
29.98,8.0946,0.0,0.0,1.0,0.0,268.704,751.92,16.74,111.15
348.928,34.8928,0.0,0.0,2.0,0.0,54.92,79.92,70.686,191.96
144.784,10.8588,0.0,0.0,1.0,0.0,212.94,155.88,561.568,1090.782
242.136,12.1068,0.0,0.0,3.0,0.0,19.96,142.182,24.96,120.98
614.272,-23.0352,0.0,0.0,8.0,0.0,199.98,69.08,177.225,240.744
177.568,8.8784,0.0,0.0,2.0,0.0,32.36,21.184,161.568,66.112
419.136,-68.1096,0.0,0.0,4.0,0.0,69.375,887.271,27.92,84.98
256.784,32.098,0.0,0.0,1.0,0.0,872.32,230.28,22.336,561.584
145.764,-8.098,0.0,0.0,2.0,0.0,513.024,302.72,255.76,177.45
29.98,8.0946,0.0,0.0,1.0,0.0,268.704,751.92,16.74,111.15
225.296,22.5296,0.0,0.0,2.0,0.0,290.666,310.88,34.79,149.232
569.568,7.1196,0.0,0.0,2.0,0.0,148.02,2.784,568.728,64.96
340.704,-34.0704,0.0,0.0,6.0,0.0,2.96,37.93,8.544,41.96
434.646,62.7822,0.0,0.0,3.0,0.0,1325.76,18.624,9.96,127.88
853.93,-24.398,0.0,0.0,5.0,0.0,723.92,6.464,50.97,24.048
383.607,63.9345,0.0,0.0,7.0,0.0,99.372,203.92,1268.82,493.92
909.72,-51.984,0.0,0.0,6.0,0.0,674.058,6.096,151.72,52.96
239.96,-10.284,0.0,0.0,10.0,0.0,54.768,701.96,242.352,13.592
760.116,-43.4352,0.0,0.0,6.0,0.0,50.32,698.352,470.302,31.168
542.94,141.1644,0.0,0.0,3.0,0.0,801.96,44.46,364.41,70.686
127.302,-9.093,0.0,0.0,7.0,0.0,205.666,218.376,122.352,314.352
95.984,-4.1136,0.0,0.0,4.0,0.0,354.9,7.04,414.0,1454.9
318.43,-77.333,0.0,0.0,5.0,0.0,723.92,218.352,113.372,184.752
253.372,-14.4784,0.0,0.0,2.0,0.0,60.288,121.96,22.14,195.184
47.516,-2.0364,0.0,0.0,2.0,0.0,481.176,129.568,124.36,293.199
528.43,0.0,0.0,0.0,5.0,0.0,99.372,528.43,241.332,189.882
213.43,-39.637,0.0,0.0,5.0,0.0,21.184,825.174,97.184,25.16
129.568,-24.294,0.0,0.0,2.0,0.0,332.94,141.96,19.3,62.82
458.43,-137.529,0.0,0.0,5.0,0.0,328.59,79.974,190.92,1424.9
317.058,-86.0586,0.0,0.0,3.0,0.0,20.24,722.352,21.968,163.136
209.568,-23.5764,0.0,0.0,2.0,0.0,4.656,233.058,79.974,191.058
81.424,-9.1602,0.0,0.0,2.0,0.0,238.56,650.352,104.784,863.128
113.888,9.9652,0.0,0.0,2.0,0.0,14.82,15.136,1059.12,1336.44
797.944,-56.996,0.0,0.0,4.0,0.0,23.968,56.52,149.9,39.88
382.116,-92.7996,0.0,0.0,6.0,0.0,408.422,27.42,12.56,204.85
191.96,51.8292,0.0,0.0,2.0,0.0,595.38,211.372,241.568,1196.86
362.25,0.0,0.0,0.0,6.0,0.0,634.116,60.89,333.0,332.94
844.116,-36.1764,0.0,0.0,6.0,0.0,665.88,63.936,831.936,1267.53
217.584,-29.9178,0.0,0.0,2.0,0.0,492.835,165.048,290.98,47.952
187.056,11.691,0.0,0.0,9.0,0.0,12.56,1325.76,31.56,41.568
344.372,-93.4724,0.0,0.0,4.0,0.0,22.14,1323.9,185.58,225.568
113.568,-18.4548,0.0,0.0,2.0,0.0,82.38,239.96,11.352,188.552
317.058,-18.1176,0.0,0.0,3.0,0.0,51.968,74.45,36.672,198.272
182.94,27.441,0.0,0.0,3.0,0.0,8.792,39.08,872.94,1194.165
383.8,38.38,0.0,0.0,5.0,0.0,194.352,159.92,71.12,354.9
858.24,143.04,0.0,0.0,4.0,0.0,8.856,1497.666,31.984,23.976
225.296,22.5296,0.0,0.0,2.0,0.0,241.96,863.128,24.7,136.464
90.801,14.1246,0.0,0.0,1.0,0.0,215.976,498.26,148.02,15.072
1325.76,149.148,0.0,0.0,6.0,0.0,1272.63,79.12,1121.568,344.372
230.352,20.1558,0.0,0.0,3.0,0.0,300.416,572.16,51.968,64.784
600.558,-8.5794,0.0,0.0,3.0,0.0,218.352,64.784,190.848,23.99
194.848,12.178,0.0,0.0,4.0,0.0,23.88,8.8,302.94,20.096
436.704,-38.2116,0.0,0.0,6.0,0.0,12.32,25.472,482.664,620.6145
167.888,14.6902,0.0,0.0,7.0,0.0,528.43,971.5,196.784,72.294
209.568,-23.5764,0.0,0.0,2.0,0.0,4.656,233.058,79.974,191.058
199.304,-8.5416,0.0,0.0,4.0,0.0,254.744,341.96,63.2,1352.3976
48.712,5.4801,0.0,0.0,1.0,0.0,436.704,20.32,332.94,457.568
113.888,9.9652,0.0,0.0,2.0,0.0,14.82,15.136,1059.12,1336.44
302.94,48.4704,0.0,0.0,3.0,0.0,41.552,348.928,69.576,273.568
683.144,0.0,0.0,0.0,4.0,0.0,20.04,89.34,1421.664,945.036
600.558,-8.5794,0.0,0.0,3.0,0.0,7.692,240.784,210.58,3.984
975.92,121.99,0.0,0.0,5.0,0.0,172.764,41.88,174.0585,42.368
600.558,-8.5794,0.0,0.0,3.0,0.0,218.352,64.784,190.848,23.99
327.564,21.8376,0.0,0.0,4.0,0.0,205.164,291.1,842.352,253.176
664.146,88.5528,0.0,0.0,6.0,0.0,310.443,39.98,83.92,526.45
104.93,-4.497,0.0,0.0,5.0,0.0,105.686,122.91,8.352,722.352
801.568,50.098,0.0,0.0,2.0,0.0,981.372,123.136,854.94,351.216
199.304,-8.5416,0.0,0.0,4.0,0.0,254.744,341.96,63.2,1352.3976
47.968,4.1972,0.0,0.0,2.0,0.0,343.85,842.72,18.92,572.76
105.686,-28.6862,0.0,0.0,1.0,0.0,14.73,21.968,123.96,509.9575
301.96,87.5684,0.0,0.0,2.0,0.0,151.96,170.98,79.76,375.4575
341.488,-73.176,0.0,0.0,8.0,0.0,181.96,282.888,382.116,4.928
281.372,-12.0588,0.0,0.0,2.0,0.0,59.92,1215.92,33.11,308.499
225.296,22.5296,0.0,0.0,2.0,0.0,124.404,161.568,7.904,311.976
683.144,0.0,0.0,0.0,4.0,0.0,20.04,89.34,1421.664,945.036
419.136,-57.6312,0.0,0.0,4.0,0.0,9.24,29.328,241.96,520.464
725.344,54.4008,0.0,0.0,4.0,0.0,52.96,120.712,155.372,111.15
209.568,-23.5764,0.0,0.0,2.0,0.0,4.656,233.058,79.974,191.058
217.584,-29.9178,0.0,0.0,2.0,0.0,492.835,165.048,290.98,47.952
122.352,13.7646,0.0,0.0,3.0,0.0,466.32,71.088,47.4,4.044
614.272,-23.0352,0.0,0.0,8.0,0.0,199.98,69.08,177.225,240.744
98.392,-11.0691,0.0,0.0,1.0,0.0,17.088,631.782,99.372,801.568
70.686,-24.2352,0.0,0.0,1.0,0.0,164.646,36.4,77.952,384.174
99.372,-7.098,0.0,0.0,2.0,0.0,350.98,1336.44,40.48,273.666
311.976,-42.8967,0.0,0.0,3.0,0.0,801.6,872.94,276.69,71.372
117.882,1.3098,0.0,0.0,1.0,0.0,621.76,12.56,60.84,796.425
97.184,6.074,0.0,0.0,2.0,0.0,81.568,287.976,64.784,266.352
213.43,-39.637,0.0,0.0,5.0,0.0,21.184,825.174,97.184,25.16
470.302,-87.3418,0.0,0.0,7.0,0.0,858.24,108.925,30.336,514.165
89.99,17.0981,0.0,0.0,1.0,0.0,523.26,67.36,892.224,37.68
80.991,8.0991,0.0,0.0,1.0,0.0,272.646,22.512,529.9,318.43
230.28,23.028,0.0,0.0,3.0,0.0,51.75,60.288,1279.165,215.65
301.96,33.2156,0.0,0.0,2.0,0.0,27.46,518.272,1628.82,520.05
1603.136,100.196,0.0,0.0,4.0,0.0,14.82,756.8,650.352,113.888
283.92,-46.137,0.0,0.0,5.0,0.0,42.6,191.058,718.116,219.075
600.558,-8.5794,0.0,0.0,3.0,0.0,218.352,64.784,190.848,23.99
112.648,11.2648,0.0,0.0,1.0,0.0,53.2,273.568,135.882,20.04
662.88,74.574,0.0,0.0,3.0,0.0,215.65,195.184,539.658,25.4
563.24,56.324,0.0,0.0,5.0,0.0,63.2,68.432,98.392,532.704
569.568,7.1196,0.0,0.0,2.0,0.0,148.02,2.784,568.728,64.96
853.93,-24.398,0.0,0.0,5.0,0.0,723.92,6.464,50.97,24.048
142.36,38.4372,0.0,0.0,2.0,0.0,546.66,273.568,54.92,15.24
199.304,-8.5416,0.0,0.0,4.0,0.0,254.744,341.96,63.2,1352.3976
225.296,22.5296,0.0,0.0,2.0,0.0,241.96,863.128,24.7,136.464
451.152,0.0,0.0,0.0,3.0,0.0,108.608,419.136,488.646,32.776
89.768,-2.5648,0.0,0.0,1.0,0.0,26.72,399.672,91.96,103.5
327.564,21.8376,0.0,0.0,4.0,0.0,205.164,291.1,842.352,253.176
29.98,8.0946,0.0,0.0,1.0,0.0,268.704,751.92,16.74,111.15
281.372,-12.0588,0.0,0.0,2.0,0.0,59.92,1215.92,33.11,308.499
95.984,-4.1136,0.0,0.0,4.0,0.0,354.9,7.04,414.0,1454.9
225.296,22.5296,0.0,0.0,2.0,0.0,241.96,863.128,24.7,136.464
170.072,-12.148,0.0,0.0,4.0,0.0,131.88,8.92,106.68,24.64
273.552,-13.6776,0.0,0.0,3.0,0.0,400.784,50.32,155.25,38.784
287.968,-3.5996,0.0,0.0,4.0,0.0,25.4,37.74,422.058,121.96
387.136,4.8392,0.0,0.0,4.0,0.0,56.686,727.45,90.882,82.26
117.882,1.3098,0.0,0.0,1.0,0.0,621.76,12.56,60.84,796.425
885.528,-99.6219,0.0,0.0,9.0,0.0,801.568,14.82,121.78,350.98
408.006,72.5344,0.0,0.0,2.0,0.0,165.28,25.4,1266.86,25.4
61.584,-6.9282,0.0,0.0,1.0,0.0,192.22,24.9,8.736,63.2
283.92,70.98,0.0,0.0,4.0,0.0,79.92,364.41,25.08,97.424
241.424,-36.2136,0.0,0.0,2.0,0.0,341.96,272.97,30.56,274.2
104.784,-14.4078,0.0,0.0,1.0,0.0,38.29,492.835,67.0,470.155
801.568,50.098,0.0,0.0,2.0,0.0,981.372,123.136,854.94,351.216
230.28,23.028,0.0,0.0,3.0,0.0,1487.04,76.14,308.499,401.59
458.43,-137.529,0.0,0.0,5.0,0.0,328.59,79.974,190.92,1424.9
180.98,47.0548,0.0,0.0,1.0,0.0,399.672,22.23,899.43,231.92
528.43,0.0,0.0,0.0,5.0,0.0,99.372,528.43,241.332,189.882
528.43,0.0,0.0,0.0,5.0,0.0,195.184,85.246,57.69,32.712
2404.704,150.294,0.0,0.0,6.0,0.0,154.95,899.136,523.392,241.424
542.94,141.1644,0.0,0.0,3.0,0.0,801.96,44.46,364.41,70.686
458.43,-137.529,0.0,0.0,5.0,0.0,328.59,79.974,190.92,1424.9
478.48,47.848,0.0,0.0,2.0,0.0,19.52,3.984,6.24,170.058
199.304,-8.5416,0.0,0.0,4.0,0.0,254.744,341.96,63.2,1352.3976
239.96,-10.284,0.0,0.0,10.0,0.0,54.768,701.96,242.352,13.592
1228.465,0.0,0.0,0.0,5.0,0.0,85.98,6.24,797.944,104.01
241.568,18.1176,0.0,0.0,2.0,0.0,69.3,854.352,24.75,504.9
1106.91,121.7601,0.0,0.0,9.0,0.0,301.96,283.92,692.472,38.97
674.058,-19.2588,0.0,0.0,3.0,0.0,411.332,23.88,111.15,1218.735
1603.136,100.196,0.0,0.0,4.0,0.0,14.82,756.8,650.352,113.888
155.88,38.97,0.0,0.0,6.0,0.0,266.352,384.944,195.466,128.82
191.96,51.8292,0.0,0.0,2.0,0.0,595.38,211.372,241.568,1196.86
207.0,25.875,0.0,0.0,3.0,0.0,286.85,300.904,129.93,623.4648
603.92,-67.941,0.0,0.0,5.0,0.0,6.368,60.312,124.41,392.94
386.68,-5.524,0.0,0.0,2.0,0.0,770.352,145.98,637.896,113.6
70.98,4.9686,0.0,0.0,1.0,0.0,159.84,204.85,796.425,482.94
191.646,31.941,0.0,0.0,3.0,0.0,126.3,17.92,50.32,276.69
483.136,54.3528,0.0,0.0,4.0,0.0,1115.17,12.544,692.94,47.04
213.115,-15.2225,0.0,0.0,5.0,0.0,1267.53,191.96,6.16,128.058
